t_H,dBz
1.243793498724699020e-02,-9.130014452796153535e-12
1.246003527194261551e-02,-8.996381764547756177e-12
1.248215511441230774e-02,-9.190497321509560891e-12
1.250429451465606689e-02,-9.388916727415264063e-12
1.252645440399646759e-02,-9.092234777574592641e-12
1.254863385111093521e-02,-8.836168775838704192e-12
1.257083285599946976e-02,-9.167058605263900262e-12
1.259305141866207123e-02,-8.944980173231087406e-12
1.261528953909873962e-02,-8.769327278224103850e-12
1.263754721730947495e-02,-8.917408478303912034e-12
1.265982445329427719e-02,-8.774200983829860689e-12
1.268212124705314636e-02,-8.792676656210751673e-12
1.270443759858608246e-02,-8.918165685101175910e-12
1.272677350789308548e-02,-8.646828045244525640e-12
1.274912897497415543e-02,-8.448229962820796857e-12
1.277150399982929230e-02,-8.767838885481715749e-12
1.279389858245849609e-02,-8.769001150210620210e-12
1.281631365418434143e-02,-8.468406531569883100e-12
1.283874828368425369e-02,-8.446061558475825848e-12
1.286120247095823288e-02,-8.628150277578683358e-12
1.288367621600627899e-02,-8.406242715808254218e-12
1.290616951882839203e-02,-8.257576913917041850e-12
1.292868237942457199e-02,-8.179058125223903630e-12
1.295121479779481888e-02,-8.395468348298962269e-12
1.297376677393913269e-02,-8.685120331253237680e-12
1.299633830785751343e-02,-8.545525398417908036e-12
1.301892939954996109e-02,-7.793900941299725105e-12
1.304154004901647568e-02,-7.809991368901147979e-12
1.306417025625705719e-02,-8.557145443621738679e-12
1.308682002127170563e-02,-8.321319328041809626e-12
1.310948934406042099e-02,-7.880142718907912069e-12
1.313217915594577789e-02,-8.053757313830622877e-12
1.315488852560520172e-02,-7.973089202750749394e-12
1.317761745303869247e-02,-7.914696675825894090e-12
1.320036593824625015e-02,-8.028163203666061065e-12
1.322313398122787476e-02,-8.050954868055182345e-12
1.324592158198356628e-02,-7.971000595685673318e-12
1.326872874051332474e-02,-7.913133689974038987e-12
1.329155545681715012e-02,-7.559187650829635174e-12
1.331440173089504242e-02,-7.748010566466234650e-12
1.333726756274700165e-02,-7.959818568159526819e-12
1.336015295237302780e-02,-7.724640371797875105e-12
1.338305789977312088e-02,-7.563657165865489418e-12
1.340598240494728088e-02,-7.473669252910930538e-12
1.342892739921808243e-02,-7.765050755170754826e-12
1.345189195126295090e-02,-7.749837230286438228e-12
1.347487606108188629e-02,-7.504909887989796857e-12
1.349787972867488861e-02,-7.371164442715461007e-12
1.352090295404195786e-02,-7.464203734264263090e-12
1.354394573718309402e-02,-7.479786755248962749e-12
1.356700807809829712e-02,-7.394918011272011427e-12
1.359008997678756714e-02,-7.412747499158101050e-12
1.361319143325090408e-02,-7.489910601454763395e-12
1.363631244748830795e-02,-7.323678122284071890e-12
1.365945301949977875e-02,-7.273051518680295757e-12
1.368261314928531647e-02,-7.248333877551971227e-12
1.370579283684492111e-02,-7.263047368394337511e-12
1.372899208217859268e-02,-7.355073147752300144e-12
1.375221181660890579e-02,-7.149174481579922968e-12
1.377545110881328583e-02,-7.064817481028384805e-12
1.379870995879173279e-02,-7.250188296947790434e-12
1.382198836654424667e-02,-7.079197037601625553e-12
1.384528633207082748e-02,-7.076773628905685953e-12
1.386860385537147522e-02,-7.109989680342820861e-12
1.389194093644618988e-02,-6.856094685037117387e-12
1.391529757529497147e-02,-6.774861487784944458e-12
1.393867377191781998e-02,-6.873683913721784222e-12
1.396206952631473541e-02,-7.106050123328877532e-12
1.398548483848571777e-02,-7.073030529325396998e-12
1.400891970843076706e-02,-6.790903343129039982e-12
1.403237413614988327e-02,-6.869343635584890251e-12
1.405584812164306641e-02,-6.838933065689278834e-12
1.407934259623289108e-02,-6.533318157309064844e-12
1.410285662859678268e-02,-6.853525125888326741e-12
1.412639021873474121e-02,-6.974237160006779845e-12
1.414994336664676666e-02,-6.595530111647152083e-12
1.417351607233285904e-02,-6.399130357548354908e-12
1.419710833579301834e-02,-6.704680213798219768e-12
1.422072015702724457e-02,-6.839806498959433156e-12
1.424435153603553772e-02,-6.579214603674721218e-12
1.426800247281789780e-02,-6.212026986557317443e-12
1.429167296737432480e-02,-6.380973440606174663e-12
1.431536301970481873e-02,-6.818485880077940209e-12
1.433907262980937958e-02,-6.683535669349538466e-12
1.436280179768800735e-02,-6.353104240602869268e-12
1.438655145466327667e-02,-6.230772842119591814e-12
1.441032066941261292e-02,-6.370160475499542230e-12
1.443410944193601608e-02,-6.504892978431708883e-12
1.445791777223348618e-02,-6.333128032415258346e-12
1.448174566030502319e-02,-6.050162974780004532e-12
1.450559310615062714e-02,-6.450440875882534897e-12
1.452946010977029800e-02,-6.606720379109809471e-12
1.455334667116403580e-02,-6.178242813181800130e-12
1.457725279033184052e-02,-5.765283216108141318e-12
1.460117846727371216e-02,-6.423921290743539458e-12
1.462512370198965073e-02,-6.368875045403843416e-12
1.464908849447965622e-02,-6.099025798289581246e-12
1.467307284474372864e-02,-6.034506228047575860e-12
1.469707675278186798e-02,-6.134505663862865887e-12
1.472110114991664886e-02,-5.961690342781711394e-12
1.474514510482549667e-02,-5.815833058198105476e-12
1.476920861750841141e-02,-5.983768168460468218e-12
1.479329168796539307e-02,-6.373617345706295012e-12
1.481739431619644165e-02,-5.993334301068742320e-12
1.484151650220155716e-02,-5.834475264032690234e-12
1.486565824598073959e-02,-5.708838349965938974e-12
1.488981954753398895e-02,-5.705053617022226575e-12
1.491400040686130524e-02,-5.914905717996354895e-12
1.493820082396268845e-02,-6.109252426861333518e-12
1.496242079883813858e-02,-5.916095738300874984e-12
1.498666033148765564e-02,-5.608294644660061223e-12
1.501091942191123962e-02,-5.492553894342888654e-12
1.503519900143146515e-02,-5.819218371061474215e-12
1.505949813872575760e-02,-6.154808433744829443e-12
1.508381683379411697e-02,-5.607793309575503926e-12
1.510815508663654327e-02,-5.390818867689883831e-12
1.513251289725303650e-02,-5.791369120378142554e-12
1.515689026564359665e-02,-5.842634535901947146e-12
1.518128719180822372e-02,-5.404223075988756619e-12
1.520570367574691772e-02,-5.421754625117847226e-12
1.523013971745967865e-02,-5.740427230782607637e-12
1.525459531694650650e-02,-5.630653061861057296e-12
1.527907047420740128e-02,-5.394458751223352166e-12
1.530356518924236298e-02,-5.522903315235971888e-12
1.532807946205139160e-02,-5.463370641306530828e-12
1.535261422395706177e-02,-5.497038588209157695e-12
1.537716854363679886e-02,-5.407921506439539172e-12
1.540174242109060287e-02,-5.466768097234231405e-12
1.542633585631847382e-02,-5.516625350976411823e-12
1.545094884932041168e-02,-5.366042679644245084e-12
1.547558140009641647e-02,-5.414361233663234074e-12
1.550023350864648819e-02,-5.262770254310655815e-12
1.552490517497062683e-02,-5.159365122631154321e-12
1.554959639906883240e-02,-5.314115900795224334e-12
1.557430718094110489e-02,-5.345093291586611173e-12
1.559903752058744431e-02,-5.413097053930115976e-12
1.562378741800785065e-02,-4.953641663529850803e-12
1.564855687320232391e-02,-4.905636227098275626e-12
1.567334681749343872e-02,-5.564513259892489572e-12
1.569815538823604584e-02,-5.407810484137076656e-12
1.572298444807529449e-02,-4.834067174330769490e-12
1.574783213436603546e-02,-5.078448946094216154e-12
1.577270030975341797e-02,-5.302487615654882802e-12
1.579758711159229279e-02,-5.094361998220220400e-12
1.582249440252780914e-02,-4.660602632988730676e-12
1.584742031991481781e-02,-5.129183102553502849e-12
1.587236672639846802e-02,-5.676161797529832853e-12
1.589733362197875977e-02,-5.048558359560528785e-12
1.592231914401054382e-02,-4.209518584402660579e-12
1.594732515513896942e-02,-4.876462081360166678e-12
1.597234979271888733e-02,-5.624780155533137815e-12
1.599739491939544678e-02,-5.056179433471363893e-12
1.602245867252349854e-02,-4.333851853777215268e-12
1.604754291474819183e-02,-4.716683640881846884e-12
1.607264578342437744e-02,-5.182079591825594633e-12
1.609776914119720459e-02,-4.985480778207929120e-12
1.612291112542152405e-02,-4.621022314799105857e-12
1.614807359874248505e-02,-4.927147231881257028e-12
1.617325469851493835e-02,-4.957685303952352740e-12
1.619845628738403320e-02,-4.475109952745137676e-12
1.622367836534976959e-02,-4.482579238351824813e-12
1.624891906976699829e-02,-4.890275684399369993e-12
1.627418026328086853e-02,-4.942563719412262913e-12
1.629946008324623108e-02,-4.725340778388709140e-12
1.632476039230823517e-02,-4.646691885434872660e-12
1.635007932782173157e-02,-4.334725287047369591e-12
1.637541875243186951e-02,-4.681212015245073133e-12
1.640077680349349976e-02,-4.976246845145304576e-12
1.642615534365177155e-02,-4.599987057929411094e-12
1.645155251026153564e-02,-4.320237743937749286e-12
1.647697016596794128e-02,-4.619040826908671349e-12
1.650240644812583923e-02,-4.588978502750862276e-12
1.652786321938037872e-02,-4.579616200151015448e-12
1.655334047973155975e-02,-4.652843214880686418e-12
1.657883636653423309e-02,-4.561072006192823380e-12
1.660435274243354797e-02,-4.028752591950235384e-12
1.662988774478435516e-02,-4.377180042036687979e-12
1.665544323623180389e-02,-4.779502314755657011e-12
1.668101735413074493e-02,-4.564230937642577146e-12
1.670661196112632751e-02,-4.510026466869598849e-12
1.673222519457340240e-02,-4.205233383736128872e-12
1.675785891711711884e-02,-4.114811789912575790e-12
1.678351126611232758e-02,-4.376556408947074317e-12
1.680918410420417786e-02,-4.769195455223140812e-12
1.683487556874752045e-02,-4.250170528019570071e-12
1.686058752238750458e-02,-4.008522680454262854e-12
1.688631996512413025e-02,-4.534442266113103415e-12
1.691207103431224823e-02,-4.605485697667388578e-12
1.693784259259700775e-02,-3.918935054941785623e-12
1.696363277733325958e-02,-3.934904485580759115e-12
1.698944345116615295e-02,-4.365742142797834902e-12
1.701527275145053864e-02,-4.437041012383957650e-12
1.704112254083156586e-02,-4.081325988974926489e-12
1.706699095666408539e-02,-4.169766962269783050e-12
1.709287986159324646e-02,-4.517341362086924050e-12
1.711878739297389984e-02,-4.198712991870801048e-12
1.714471541345119476e-02,-3.806595663680134578e-12
1.717066206037998199e-02,-3.886628865967800550e-12
1.719662919640541077e-02,-4.258202731394211682e-12
1.722261682152748108e-02,-4.312747207968481433e-12
1.724862307310104370e-02,-3.992902796595698689e-12
1.727464981377124786e-02,-3.990107289714162064e-12
1.730069518089294434e-02,-4.083185178860304632e-12
1.732676103711128235e-02,-4.059436814474182142e-12
1.735284551978111267e-02,-3.880232073150136074e-12
1.737895049154758453e-02,-3.988920738856593928e-12
1.740507408976554871e-02,-4.066042641470701824e-12
1.743121817708015442e-02,-4.076535116415147542e-12
1.745738089084625244e-02,-3.958754764971095241e-12
1.748356409370899200e-02,-3.873785840713406259e-12
1.750976592302322388e-02,-4.093781737213308958e-12
1.753598824143409729e-02,-3.950058162505154513e-12
1.756223104894161224e-02,-3.597895419094054859e-12
1.758849248290061951e-02,-3.817425542340657785e-12
1.761477440595626831e-02,-4.210547709104783820e-12
1.764107495546340942e-02,-3.995353527186384923e-12
1.766739599406719208e-02,-3.535278840505196030e-12
1.769373565912246704e-02,-3.771007377889601386e-12
1.772009581327438354e-02,-3.957232111440056599e-12
1.774647459387779236e-02,-3.880930299349216739e-12
1.777287386357784271e-02,-3.689834895959087646e-12
1.779929175972938538e-02,-3.793004972607594283e-12
1.782573014497756958e-02,-3.693133472648657545e-12
1.785218715667724609e-02,-3.646721813410636059e-12
1.787866465747356415e-02,-3.810645809315671428e-12
1.790516078472137451e-02,-3.684988078567208447e-12
1.793167740106582642e-02,-3.811962898114806819e-12
1.795821450650691986e-02,-3.678472890872308554e-12
1.798477023839950562e-02,-3.462397035747244445e-12
1.801134645938873291e-02,-3.386356733220408088e-12
1.803794130682945251e-02,-3.617629416516332519e-12
1.806455664336681366e-02,-4.034398683183670897e-12
1.809119060635566711e-02,-3.682945875355114751e-12
1.811784505844116211e-02,-3.490338660455671871e-12
1.814451813697814941e-02,-3.682972329888123397e-12
1.817121170461177826e-02,-3.521729782796079178e-12
1.819792389869689941e-02,-3.616429421551825563e-12
1.822465658187866211e-02,-3.464771004824118705e-12
1.825140789151191711e-02,-3.489747553431232774e-12
1.827817969024181366e-02,-3.681808330435742960e-12
1.830497197806835175e-02,-3.730521100364647680e-12
1.833178289234638214e-02,-3.129576242252851692e-12
1.835861429572105408e-02,-3.147316391879928510e-12
1.838546432554721832e-02,-3.765804508504277948e-12
1.841233484447002411e-02,-3.988110189312443765e-12
1.843922398984432220e-02,-3.082428409739712549e-12
1.846613362431526184e-02,-3.044968790999469377e-12
1.849306188523769379e-02,-3.652943399157226878e-12
1.852001063525676727e-02,-3.690008368306685327e-12
1.854697801172733307e-02,-3.352155792529787348e-12
1.857396587729454041e-02,-3.169415467921266050e-12
1.860097236931324005e-02,-3.427640766703876629e-12
1.862799935042858124e-02,-3.426805280509759299e-12
1.865504682064056396e-02,-3.111137866426694210e-12
1.868211291730403900e-02,-3.323211497652245328e-12
1.870919950306415558e-02,-3.674432286215889576e-12
1.873630471527576447e-02,-3.409332495138417407e-12
1.876343041658401489e-02,-2.966704139295561760e-12
1.879057474434375763e-02,-3.052782419216137910e-12
1.881773956120014191e-02,-3.570608652497808677e-12
1.884492300450801849e-02,-3.565262668425717152e-12
1.887212693691253662e-02,-3.079315014781203175e-12
1.889934949576854706e-02,-3.012146955472250198e-12
1.892659254372119904e-02,-3.389229001615756687e-12
1.895385421812534332e-02,-3.386082213230334759e-12
1.898113638162612915e-02,-3.017616104911136077e-12
1.900843903422355652e-02,-3.050519038760857171e-12
1.903576031327247620e-02,-3.215838402861881384e-12
1.906310208141803741e-02,-3.426708569675973592e-12
1.909046247601509094e-02,-3.160026710788410576e-12
1.911784335970878601e-02,-2.839087472061851969e-12
1.914524286985397339e-02,-3.245544891866680715e-12
1.917266286909580231e-02,-3.421432408223790134e-12
1.920010149478912354e-02,-2.921227929691960767e-12
1.922756060957908630e-02,-2.944461731727021636e-12
1.925503835082054138e-02,-3.236984898874473160e-12
1.928253658115863800e-02,-3.186652764580744090e-12
1.931005343794822693e-02,-2.924032977552615264e-12
1.933759078383445740e-02,-2.961929312927935598e-12
1.936514861881732941e-02,-3.281483158118492227e-12
1.939272508025169373e-02,-3.036599183908750277e-12
1.942032203078269958e-02,-3.036425711561152596e-12
1.944793760776519775e-02,-3.058877803829851416e-12
1.947557367384433746e-02,-2.927670475841304132e-12
1.950322836637496948e-02,-2.769292824569835609e-12
1.953090354800224304e-02,-2.858173767106286789e-12
1.955859735608100891e-02,-3.175347571687803239e-12
1.958631165325641632e-02,-3.238897431506737590e-12
1.961404457688331604e-02,-2.948567171673355247e-12
1.964179798960685730e-02,-2.705379757023118614e-12
1.966957002878189087e-02,-2.870096087875806390e-12
1.969736255705356598e-02,-3.034818923941529079e-12
1.972517557442188263e-02,-3.072310635066077822e-12
1.975300721824169159e-02,-2.775594207596321361e-12
1.978085935115814209e-02,-2.765924425260357644e-12
1.980873011052608490e-02,-2.996602965765760018e-12
1.983662135899066925e-02,-3.083954749558137642e-12
1.986453123390674591e-02,-2.682003057141724156e-12
1.989246159791946411e-02,-2.640271248161019102e-12
1.992041058838367462e-02,-3.133164734603344215e-12
1.994838006794452667e-02,-3.015731111014052779e-12
1.997636817395687103e-02,-2.504982115833498391e-12
2.000437676906585693e-02,-2.628485970546101669e-12
2.003240399062633514e-02,-2.943340449840237127e-12
2.006045170128345490e-02,-2.948292218002412923e-12
2.008851990103721619e-02,-2.767048959753659609e-12
2.011660672724246979e-02,-2.677025268127408708e-12
2.014471404254436493e-02,-2.688086298691105824e-12
2.017283998429775238e-02,-2.845786106764336409e-12
2.020098641514778137e-02,-2.760181840033570921e-12
2.022915147244930267e-02,-2.567756337418236612e-12
2.025733701884746552e-02,-2.741266198411085320e-12
2.028554119169712067e-02,-2.906212596964774519e-12
2.031376585364341736e-02,-2.820129763395073930e-12
2.034200914204120636e-02,-2.605433880795149371e-12
2.037027291953563690e-02,-2.633374638141838808e-12
2.039855532348155975e-02,-2.480731765841515113e-12
2.042685821652412415e-02,-2.620998253502482278e-12
2.045517973601818085e-02,-2.874926425394663809e-12
2.048352174460887909e-02,-2.580084583481134786e-12
2.051188424229621887e-02,-2.442281619996489184e-12
2.054026536643505096e-02,-2.748878815544975041e-12
2.056866697967052460e-02,-2.713578493851453999e-12
2.059708721935749054e-02,-2.558299926069818042e-12
2.062552794814109802e-02,-2.621659399987263939e-12
2.065398730337619781e-02,-2.669242864933307757e-12
2.068246714770793915e-02,-2.512824366987520541e-12
2.071096561849117279e-02,-2.421138593430849362e-12
2.073948457837104797e-02,-2.721845752257090467e-12
2.076802216470241547e-02,-2.748735700858206954e-12
2.079658024013042450e-02,-2.472672674252995861e-12
2.082515694200992584e-02,-2.371936414641284685e-12
2.085375413298606873e-02,-2.598156282132557671e-12
2.088237181305885315e-02,-2.284205810609840626e-12
2.091100811958312988e-02,-2.485297124349417075e-12
2.093966491520404816e-02,-2.790752438169841199e-12
2.096834033727645874e-02,-2.481115139729705987e-12
2.099703624844551086e-02,-2.183383899026503094e-12
2.102575078606605530e-02,-2.651494041688851055e-12
2.105448581278324127e-02,-2.680208052024957155e-12
2.108323946595191956e-02,-2.349617245558932588e-12
2.111201360821723938e-02,-2.287442370935144353e-12
2.114080637693405151e-02,-2.508822576768876544e-12
2.116961963474750519e-02,-2.498251605587142876e-12
2.119845151901245117e-02,-2.300915534492187220e-12
2.122730389237403870e-02,-2.230817093551440422e-12
2.125617675483226776e-02,-2.690334933996840761e-12
2.128506824374198914e-02,-2.656034246706351354e-12
2.131398022174835205e-02,-2.164258789544293293e-12
2.134291082620620728e-02,-2.003992891769224016e-12
2.137186191976070404e-02,-2.643372500055196639e-12
2.140083163976669312e-02,-2.701747246064423180e-12
2.142982184886932373e-02,-2.255654430599607352e-12
2.145883068442344666e-02,-2.206203318991240003e-12
2.148786000907421112e-02,-2.357387072007832707e-12
2.151690796017646790e-02,-2.373802977101435729e-12
2.154597640037536621e-02,-2.301888280681341215e-12
2.157506346702575684e-02,-2.303968647809906400e-12
2.160417102277278900e-02,-2.126453960832330736e-12
2.163329906761646271e-02,-2.273183377643483993e-12
2.166244573891162872e-02,-2.415100671532277588e-12
2.169161289930343628e-02,-2.452605176242461660e-12
2.172079868614673615e-02,-2.227647320079961801e-12
2.175000496208667755e-02,-2.024826920715705469e-12
2.177922986447811127e-02,-2.305734596308450790e-12
2.180847525596618652e-02,-2.407287043315609054e-12
2.183773927390575409e-02,-2.188754386067692792e-12
2.186702378094196320e-02,-2.262503118882763786e-12
2.189632691442966461e-02,-2.234016574162445146e-12
2.192565053701400757e-02,-2.031136326838267614e-12
2.195499278604984283e-02,-2.167793722307465032e-12
2.198435552418231964e-02,-2.514415758936294765e-12
2.201373875141143799e-02,-2.339781580290578589e-12
2.204314060509204865e-02,-2.066944922510249860e-12
2.207256294786930084e-02,-1.978512839673207679e-12
2.210200391709804535e-02,-2.206673212212795221e-12
2.213146537542343140e-02,-2.235150432794430486e-12
2.216094546020030975e-02,-2.252864561569367652e-12
2.219044603407382965e-02,-2.367464731201085471e-12
2.221996523439884186e-02,-1.922195042025620637e-12
2.224950492382049561e-02,-1.965845888851625034e-12
2.227906323969364166e-02,-2.237200442262166078e-12
2.230864204466342926e-02,-2.332323136705616307e-12
